clustering_id,method,unit_ids,cluster_ids,annotation
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c15442,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c8070,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c19703,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c37963,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c8347,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c30740,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c27699,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c22665,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c34629,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c37482,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c34104,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c49794,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c37570,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c36765,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c19867,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c33761,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c37010,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c53142,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c11279,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c25557,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c26579,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c51444,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c33539,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c27654,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c48061,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c35049,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c27534,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c37480,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c22140,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c4140,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c6237,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c33816,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c28293,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c39104,0,CD8T
