clustering_id,method,unit_ids,cluster_ids,annotation
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c397,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c423,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c431,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c467,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c468,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c530,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c541,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c544,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c562,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c567,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c571,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c587,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c611,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c616,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c620,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c624,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c646,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c647,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c649,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c656,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c658,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c673,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c679,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c686,0,CD8T
