clustering_id,method,unit_ids,cluster_ids,annotation
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1308,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1319,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1327,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1334,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1339,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1345,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1351,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1354,0,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1359,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1360,0,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1369,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1373,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1383,2,CD8T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1386,0,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1388,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1394,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1404,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1409,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1426,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1436,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1445,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1471,0,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1472,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1473,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1485,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1488,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1492,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1497,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1512,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1514,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1537,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1538,3,CD4T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1541,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1581,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1588,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1603,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1628,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1648,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1672,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1706,1,Muscle-like
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1730,2,CD8T
da47861a-e671-48ec-8dc2-891d2bf68bea,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c1736,3,CD4T
